component,date,value,title,vintage_date,units,freq,seas_adj,updated
CUSR0000SETB01,1999-03-01,87.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1999-04-01,98.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1999-05-01,97.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1999-06-01,96.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1999-07-01,100.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1999-08-01,106.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1999-09-01,109.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1999-10-01,109.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1999-11-01,108.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,1999-12-01,114.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-01-01,115.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-02-01,119.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-03-01,133.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-04-01,125.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-05-01,123.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-06-01,135.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-07-01,133.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-08-01,126.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-09-01,134.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-10-01,132.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-11-01,131.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2000-12-01,130.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-01-01,130.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-02-01,129.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-03-01,125.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-04-01,128.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-05-01,140.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-06-01,137.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-07-01,123,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-08-01,120.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-09-01,130.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-10-01,117,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-11-01,104.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2001-12-01,99.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-01-01,100.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-02-01,99.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-03-01,107.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-04-01,115.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-05-01,116.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-06-01,116.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-07-01,118.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-08-01,119.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-09-01,120.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-10-01,125.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-11-01,125.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2002-12-01,124.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-01-01,137.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-02-01,148.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-03-01,147.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-04-01,133.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-05-01,119,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-06-01,119.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-07-01,125.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-08-01,136.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-09-01,146.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-10-01,136.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-11-01,136.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2003-12-01,139.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-01-01,148.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-02-01,151,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-03-01,151.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-04-01,147.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-05-01,154.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-06-01,160.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-07-01,158.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-08-01,157.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-09-01,161.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-10-01,172.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-11-01,179.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2004-12-01,176,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-01-01,166.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-02-01,173.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-03-01,177.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-04-01,180.8,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-05-01,171.9,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-06-01,173,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-07-01,190.6,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-08-01,211.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-09-01,251,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-10-01,239.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-11-01,202,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2005-12-01,200.4,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-01-01,213.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-02-01,210.2,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-03-01,208.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-04-01,224,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-05-01,227.5,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-06-01,228.1,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-07-01,245.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-08-01,252.7,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-09-01,221.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-10-01,197,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-11-01,195,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2006-12-01,211.3,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-01-01,205.361,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-02-01,208.351,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-03-01,222.804,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-04-01,229.338,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-05-01,240.407,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-06-01,241.015,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-07-01,242.158,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-08-01,236.401,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-09-01,244.482,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-10-01,246.233,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-11-01,268.067,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2007-12-01,271.805,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2008-01-01,273.485,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2008-02-01,277.12,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2008-03-01,279.234,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2008-04-01,276.563,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2008-05-01,289.883,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
CUSR0000SETB01,2008-06-01,321.643,Consumer Price Index for All Urban Consumers: Gasoline (All Types) in U.S. City Average,Current,Index 1982-1984=100,M,SA,14-09-21
