date,fips,mmwr_week,recip_county,recip_state,series_complete_pop_pct,series_complete_yes,series_complete_12plus,series_complete_12plus_pop_pct,series_complete_18plus,series_complete_18plus_pop_pct,series_complete_65plus,series_complete_65plus_pop_pct,completeness_pct,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_12plus,administered_dose1_recip_12plus_pop_pct,administered_dose1_recip_18plus,administered_dose1_recip_18plus_pop_pct,administered_dose1_recip_65plus,administered_dose1_recip_65plus_pop_pct,svi_ctgy,series_complete_pop_pct_svi,series_complete_12plus_pop_pct_svi,series_complete_18plus_pop_pct_svi,series_complete_65plus_pop_pct_svi
07/04/2021,13155,27,Irwin County,GA,6.4,603,603,7.4,588,7.9,263,15.5,53.2,664,7.1,664,8.1,640,8.6,270,15.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,01013,27,Butler County,AL,25.3,4930,4930,29.6,4896,32.3,2189,54.1,91.8,6415,33,6415,38.5,6342,41.8,2727,67.3,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,21163,27,Meade County,KY,31,8848,8848,36.1,8530,38.3,2785,66.5,93.4,9777,34.2,9776,39.9,9391,42.2,2947,70.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,48081,27,Coke County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,53025,27,Grant County,WA,38.8,37894,37893,48.2,36479,52.8,10410,75.8,96.1,41691,42.7,41688,53,39791,57.6,10821,78.8,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,05031,27,Craighead County,AR,27,29747,29706,32.3,28770,34.8,8501,55.1,89.1,36783,33.3,36708,40,35406,42.8,10431,67.6,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,06009,27,Calaveras County,CA,37.8,17353,17332,42.4,16962,44.5,8280,64.4,97.3,23997,52.3,23959,58.6,23369,61.4,10568,82.1,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,51105,27,Lee County,VA,32.7,7654,7648,37,7499,39.3,2878,55.2,51.2,9020,38.5,8997,43.5,8795,46,3265,62.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,51051,27,Dickenson County,VA,26.5,3791,3788,30.3,3687,32,1568,47.7,51.2,4455,31.1,4451,35.6,4317,37.5,1805,54.9,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
07/04/2021,06061,27,Placer County,CA,49.6,197592,197138,57.6,186351,60,62466,78.7,97.3,219725,55.2,219068,64,206537,66.5,69892,88,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,37189,27,Watauga County,NC,43.2,24255,24224,47,23653,48.2,6607,71.6,96.3,29248,52.1,29182,56.6,28117,57.4,7254,78.6,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,31137,27,Phelps County,NE,28.1,2541,2541,33.3,2495,36.1,1103,57.7,88.8,NA,0,NA,0,NA,0,NA,0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,19047,27,Crawford County,IA,41.7,7019,7019,50.1,6847,54.3,2410,79.8,97.5,7378,43.9,7378,52.6,7146,56.7,2471,81.8,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,12121,27,Suwannee County,FL,24.9,11045,11045,28.8,10920,31.1,5878,60.9,98.7,12826,28.9,12825,33.5,12637,36,6434,66.7,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,27085,27,McLeod County,MN,43.5,15603,15581,50.7,15000,54.1,5585,81.3,95,17508,48.8,17477,56.9,16782,60.5,6144,89.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,38019,27,Cavalier County,ND,48.3,1818,1817,57,1772,60.9,762,73.9,95.2,1898,50.5,1896,59.5,1842,63.3,788,76.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,46065,27,Hughes County,SD,43.7,7667,7667,52.5,7352,55.3,2009,63.6,83,NA,0,NA,0,NA,0,NA,0,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,31097,27,Johnson County,NE,41.9,2123,2123,47.6,2100,51,691,71.6,88.8,NA,0,NA,0,NA,0,NA,0,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,17035,27,Cumberland County,IL,25.8,2774,2772,30.2,2751,32.9,1251,56.9,97.6,3605,33.5,3602,39.2,3535,42.2,1576,71.7,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,20033,27,Comanche County,KS,35.6,605,605,42.5,602,46.4,313,72.1,93.2,650,38.2,650,45.7,646,49.8,332,76.5,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,18161,27,Union County,IN,35.4,2498,2498,40.7,2434,43.6,1085,78.1,98.6,2624,37.2,2624,42.8,2550,45.6,1113,80.1,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,19085,27,Harrison County,IA,41,5767,5767,48.2,5646,52.1,2284,81.9,97.5,6187,44,6187,51.7,6027,55.7,2381,85.3,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,31081,27,Hamilton County,NE,33.7,3141,3141,40,3053,43.2,1280,67.2,88.8,NA,0,NA,0,NA,0,NA,0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,04015,27,Mohave County,AZ,29.7,62950,62948,33.2,62316,35.2,34076,51.7,97.5,77277,36.4,77272,40.8,76222,43.1,40819,61.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,30109,27,Wibaux County,MT,21.6,209,209,25.1,208,26.9,128,51.2,95.5,221,22.8,221,26.5,218,28.2,131,52.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,47151,27,Scott County,TN,25.9,5712,5712,30.5,5650,33.7,2350,62,97.8,6270,28.4,6270,33.5,6178,36.9,2456,64.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,20113,27,McPherson County,KS,40.7,11613,11613,47.6,11307,51.3,4635,80.4,93.2,12573,44.1,12573,51.6,12196,55.3,4866,84.4,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,48277,27,Lamar County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,High,NA,NA,NA,NA
07/04/2021,51119,27,Middlesex County,VA,45.4,4806,4804,50.7,4705,52.9,2381,70.3,51.2,5305,50.1,5297,55.9,5150,57.9,2532,74.8,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,42057,27,Fulton County,PA,25.5,3706,3706,29.2,3654,31.4,1768,55.3,93.6,3972,27.3,3971,31.3,3903,33.5,1834,57.3,Low,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,55031,27,Douglas County,WI,33.6,14488,14488,38.5,13988,40.3,5076,61.2,97.1,16961,39.3,16961,45.1,16271,46.9,5650,68.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,39007,27,Ashtabula County,OH,39,37900,37900,45.4,36705,48.4,14167,74.2,97.6,38466,39.6,NA,0,NA,0,NA,0,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,21133,27,Letcher County,KY,38,8181,8181,44.3,8017,47.5,2846,66.4,93.4,8756,40.6,8756,47.4,8556,50.7,2946,68.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,48143,27,Erath County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,56033,27,Sheridan County,WY,38.3,11669,11669,44.3,11375,47.3,5159,78.1,96.1,12736,41.8,12736,48.3,12357,51.4,5440,82.3,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,26083,27,Keweenaw County,MI,47.2,999,999,51.7,984,54.3,525,65.1,94.1,1068,50.5,1068,55.3,1057,58.3,552,68.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,01023,27,Choctaw County,AL,39.5,4975,4975,45.1,4942,48.9,2284,76.9,91.8,6275,49.8,6274,56.9,6214,61.5,2859,96.3,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,20083,27,Hodgeman County,KS,35.2,632,632,41.4,628,45.4,265,60.5,93.2,696,38.8,696,45.6,689,49.8,284,64.8,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,31037,27,Colfax County,NE,32.7,3506,3506,40.9,3453,45.8,1020,68.8,88.8,3671,34.3,NA,0,NA,0,NA,0,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,39003,27,Allen County,OH,32.4,33174,33174,38.1,32494,41.2,13464,72.7,97.6,34538,33.7,34538,39.7,33709,42.7,13909,75.1,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,37021,27,Buncombe County,NC,49.9,130417,130224,56.6,125164,58.5,40475,75.7,96.3,149090,57.1,148798,64.7,142151,66.5,43149,80.7,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,13119,27,Franklin County,GA,7.1,1667,1667,8.3,1632,8.9,453,10.1,53.2,NA,0,NA,0,NA,0,NA,0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,26121,27,Muskegon County,MI,42.4,73620,73620,49.9,70799,52.9,24494,80.1,94.1,75768,43.7,75767,51.4,73980,55.3,25402,83.1,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,55071,27,Manitowoc County,WI,46.6,36822,36822,53.6,35770,56.9,14189,85.1,97.1,39067,49.5,39065,56.8,37726,60,14614,87.6,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,47033,27,Crockett County,TN,30.5,4341,4341,35.9,4289,39.3,1816,66.4,97.8,4933,34.7,4931,40.8,4860,44.6,2054,75.2,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,39145,27,Scioto County,OH,34.1,25670,25670,39.7,25027,42.4,8826,62.9,97.6,26094,34.6,26091,40.3,25333,42.9,9137,65.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,45039,27,Fairfield County,SC,38.5,8611,8608,43.7,8443,46.6,3543,70.7,93.5,9694,43.4,9681,49.2,9452,52.2,3889,77.6,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,48169,27,Garza County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,19077,27,Guthrie County,IA,47.4,5065,5065,54.9,4890,58.5,2123,87.2,97.5,5388,50.4,5388,58.4,5184,62.1,2207,90.6,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,46105,27,Perkins County,SD,20,574,574,23.4,572,25.2,326,42.9,83,NA,0,NA,0,NA,0,NA,0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
07/04/2021,13055,27,Chattooga County,GA,6.9,1716,1716,8.1,1648,8.6,439,10,53.2,NA,0,NA,0,NA,0,440,10.1,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,48425,27,Somervell County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,18167,27,Vigo County,IN,39.3,42056,42056,45.5,40751,47.8,13572,75.9,98.6,44439,41.5,44438,48,42911,50.3,13941,78,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,48279,27,Lamb County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,High,NA,NA,NA,NA
07/04/2021,48453,27,Travis County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Low-Mod,NA,NA,NA,NA
07/04/2021,48283,27,La Salle County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,High,NA,NA,NA,NA
07/04/2021,72067,27,Hormigueros Municipio,PR,61,9459,9458,68.3,8926,70.1,2907,99.9,96,10482,67.5,10481,75.7,9825,77.1,3161,99.9,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,08049,27,Grand County,CO,40.7,6409,6394,45.3,6172,47.1,1117,38.5,75.8,6539,41.6,NA,0,NA,0,NA,0,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Low-Mod VC/Low SVI
07/04/2021,22023,27,Cameron Parish,LA,12.5,869,869,14.5,863,15.9,310,26.2,95.9,931,13.4,931,15.6,926,17,318,26.9,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
07/04/2021,19179,27,Wapello County,IA,37.9,13261,13261,44.7,12953,47.9,4810,74.9,97.5,14039,40.1,14039,47.3,13619,50.4,4915,76.5,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,20137,27,Norton County,KS,39.8,2134,2134,45.4,2120,48.7,736,64.6,93.2,2140,39.9,NA,0,NA,0,766,67.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,13051,27,Chatham County,GA,34.8,100855,100846,40.6,98241,42.9,31642,68.5,53.2,113413,39.2,113383,45.6,109263,47.7,34603,74.9,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,29139,27,Montgomery County,MO,34.9,4031,4031,40.5,3992,44.3,1882,76.3,90.6,4483,38.8,4483,45.1,4424,49,1967,79.8,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,51089,27,Henry County,VA,13,6571,6564,14.8,6415,15.7,2743,22.1,51.2,7565,15,7555,17,7350,18,3039,24.5,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,13117,27,Forsyth County,GA,16.5,40295,40293,19.8,36671,20.5,7508,24.9,53.2,41452,17,41442,20.3,36689,20.5,8531,28.3,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
07/04/2021,13071,27,Colquitt County,GA,10.7,4887,4887,12.9,4753,14,1234,16.8,53.2,5301,11.6,5300,14,5080,15,1442,19.7,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
07/04/2021,27077,27,Lake of the Woods County,MN,45.3,1695,1693,51.3,1654,54.3,771,81.2,95,1823,48.7,1820,55.2,1767,58,806,84.9,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,38035,27,Grand Forks County,ND,43.7,30319,30300,51.4,29505,53.9,7204,77.9,95.2,34129,49.1,34097,57.8,33133,60.5,8445,91.3,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,38073,27,Ransom County,ND,47.8,2496,2492,55.9,2430,60,1002,90.5,95.2,2719,52.1,2712,60.9,2635,65.1,1089,98.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
07/04/2021,39013,27,Belmont County,OH,35.3,23650,23650,40.2,23161,42.5,9962,69.5,97.6,23789,35.5,NA,0,NA,0,NA,0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,21221,27,Trigg County,KY,34.1,5001,5001,39.4,4927,42.7,2286,67.4,93.4,5599,38.2,5597,44.1,5479,47.4,2453,72.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,13213,27,Murray County,GA,7.6,3041,3041,9,2954,9.8,729,11.9,53.2,NA,0,NA,0,NA,0,739,12,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
07/04/2021,48213,27,Henderson County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,21237,27,Wolfe County,KY,36.9,2643,2643,43.2,2590,47,960,67.5,93.4,2947,41.2,2947,48.2,2862,52,1034,72.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,06079,27,San Luis Obispo County,CA,44.9,127248,127037,50.6,121913,52.2,40375,68.4,97.3,148523,52.5,148121,59,141234,60.5,46755,79.2,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,40027,27,Cleveland County,OK,38.2,108437,108436,44.2,103481,46.2,27252,69.5,93.5,122813,43.2,122802,50,116194,51.9,29656,75.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
07/04/2021,13135,27,Gwinnett County,GA,22.8,213015,213001,27.4,200298,29.1,41729,42.6,53.2,239736,25.6,239659,30.8,220008,32,47210,48.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
07/04/2021,13169,27,Jones County,GA,15,4315,4315,17.4,4178,18.8,1623,30.8,53.2,4884,17,4884,19.7,4653,21,1821,34.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
07/04/2021,13285,27,Troup County,GA,13.1,9128,9127,15.5,8902,16.8,3946,37.1,53.2,NA,0,NA,0,NA,0,NA,0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
07/04/2021,30097,27,Sweet Grass County,MT,31.4,1174,1174,35.9,1159,39,605,59,95.5,1227,32.8,1227,37.5,1202,40.4,610,59.5,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,05043,27,Drew County,AR,30.9,5632,5631,36.1,5534,38.7,1999,60.3,89.1,6495,35.6,6489,41.6,6345,44.4,2206,66.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,12093,27,Okeechobee County,FL,31.5,13289,13289,36.7,13113,39.5,6731,79.4,98.7,15202,36.1,15202,42,14908,44.9,7302,86.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
07/04/2021,01011,27,Bullock County,AL,32.7,3299,3299,38,3273,40.9,1169,68.3,91.8,4249,42.1,4247,48.9,4151,51.9,1381,80.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,46059,27,Hand County,SD,32.2,1029,1029,37.7,999,39.9,460,56,83,NA,0,NA,0,NA,0,NA,0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,15009,27,Maui County,HI,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Low-Mod,NA,NA,NA,NA
07/04/2021,26159,27,Van Buren County,MI,42.9,32451,32451,50.5,31144,53.5,10775,76.3,94.1,33065,43.7,33063,51.4,32318,55.5,11165,79,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
07/04/2021,36115,27,Washington County,NY,52,31838,31838,59,30570,61.4,10662,86.8,97.4,33936,55.4,33936,62.9,32449,65.1,11274,91.7,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,55109,27,St. Croix County,WI,38.2,34615,34614,45.2,32823,47.9,10367,77.8,97.1,37755,41.6,37753,49.3,35538,51.9,10891,81.8,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
07/04/2021,48325,27,Medina County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,Mod-High,NA,NA,NA,NA
07/04/2021,28103,27,Noxubee County,MS,35.3,3677,3677,42.3,3638,46.3,1341,77.4,98.3,3865,37.1,3865,44.5,3806,48.4,1416,81.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,20209,27,Wyandotte County,KS,34.8,57496,57496,42.8,54883,45.8,13602,65.4,93.2,64628,39.1,64621,48.1,60587,50.6,14323,68.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
07/04/2021,37017,27,Bladen County,NC,24.5,8023,8022,28.1,7868,30.2,3933,52.7,96.3,10149,31,10145,35.5,9922,38,4890,65.6,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,27167,27,Wilkin County,MN,24,1491,1488,28.1,1447,30.1,639,52.4,95,1758,28.3,1753,33.1,1703,35.4,776,63.6,Low,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,47069,27,Hardeman County,TN,30.3,7593,7593,34.6,7511,37,2991,64.3,97.8,8690,34.7,8688,39.6,8554,42.2,3355,72.2,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
07/04/2021,16017,27,Bonner County,ID,31.9,14602,NA,NA,14586,39.7,7299,62.8,97.8,15910,34.8,NA,NA,15891,43.3,7676,66.1,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,21077,27,Gallatin County,KY,28.9,2563,2563,34.2,2489,36.9,871,69.3,93.4,2825,31.9,2825,37.7,2715,40.2,909,72.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
07/04/2021,21157,27,Marshall County,KY,39.1,12164,12164,45.1,11931,48.3,5338,77.5,93.4,13450,43.2,13450,49.9,13137,53.1,5733,83.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
07/04/2021,16079,27,Shoshone County,ID,32.8,4224,NA,NA,4224,41.2,2232,74.9,97.8,4538,35.2,NA,NA,4538,44.3,2352,78.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
07/04/2021,35017,27,Grant County,NM,47.3,12781,12780,54.2,12254,56.3,5481,71,82.1,NA,0,NA,0,NA,0,NA,0,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,46073,27,Jerauld County,SD,35.3,710,710,42,705,45.8,326,59.5,83,NA,0,NA,0,NA,0,NA,0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,31181,27,Webster County,NE,30.3,1057,1057,35.5,1042,38.2,509,62.4,88.8,NA,0,NA,0,NA,0,NA,0,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,28157,27,Wilkinson County,MS,42.1,3634,3633,48.6,3584,52.4,1283,83.5,98.3,3947,45.7,3946,52.8,3862,56.5,1361,88.6,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
07/04/2021,48331,27,Milam County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,High,NA,NA,NA,NA
07/04/2021,48177,27,Gonzales County,TX,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,NA,0,High,NA,NA,NA,NA
07/04/2021,46039,27,Deuel County,SD,29.6,1287,1287,34.9,1265,37.8,500,52.1,83,NA,0,NA,0,NA,0,NA,0,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
07/04/2021,55013,27,Burnett County,WI,46,7088,7088,51.7,7016,55.1,3578,79,97.1,7654,49.7,7653,55.8,7539,59.2,3722,82.2,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
