day,bikes_hired,yday,temp,dewp,slp,stp,visib,wdsp,mxspd,gust,max_temp,min_temp,prcp,prcp_attributes,i_fog,i_rain_drizzle,i_snow_ice,i_hail,i_thunder,ea,es,rh
2015-10-01T00:00:00Z,34845,274,13.7,8.4,NA,NA,10.5,3.8,6.7,NA,18.8,9,0,G,0,0,0,0,0,1.1,1.6,70.4
2015-10-02T00:00:00Z,35782,275,13.1,8.6,NA,NA,9.8,2.2,4.1,NA,19,8,0,G,0,0,0,0,0,1.1,1.5,74.2
2015-10-03T00:00:00Z,29224,276,11.8,8.8,NA,NA,5.6,2.1,3.6,NA,16.7,8,0,G,0,0,0,0,0,1.1,1.4,81.9
2015-10-04T00:00:00Z,30096,277,12.1,8.1,NA,NA,7.7,2.7,4.6,7.7,18.2,6,0,G,1,0,0,0,0,1.1,1.4,76.5
2015-10-05T00:00:00Z,20833,278,15.4,14.1,NA,NA,7.4,4.5,6.7,NA,17.4,12.4,0.3,G,1,0,0,0,0,1.6,1.7,92
2015-10-06T00:00:00Z,25972,279,16.2,14.4,NA,NA,8.7,4,7.7,NA,19.4,14,11.2,G,1,0,0,0,0,1.6,1.8,89.1
2015-10-07T00:00:00Z,28817,280,13.8,11.6,NA,NA,8.9,4.7,6.7,NA,16,9,5.3,G,1,0,0,0,0,1.4,1.6,86.6
2015-10-08T00:00:00Z,33877,281,11.4,7.4,NA,NA,10.5,2.3,3.6,NA,17.2,6,0,G,0,0,0,0,0,1,1.3,76.4
2015-10-09T00:00:00Z,34392,282,11.8,8.1,NA,NA,9.2,1.2,3.1,NA,18,6.7,0.3,G,1,0,0,0,0,1.1,1.4,78.1
2015-10-10T00:00:00Z,29683,283,12.1,9.3,NA,NA,10.1,2.7,4.6,NA,16.2,8,0,G,0,0,0,0,0,1.2,1.4,83
2015-10-11T00:00:00Z,27984,284,12.1,7.4,NA,NA,8.5,3,5.1,NA,15.8,9,0,G,0,0,0,0,0,1,1.4,73
2015-10-12T00:00:00Z,31469,285,10.8,5.8,NA,NA,10.3,2.5,4.6,NA,14.3,8,0,G,0,0,0,0,0,0.9,1.3,71.2
2015-10-13T00:00:00Z,31753,286,9.9,5.4,NA,NA,10.8,3.2,6.2,NA,13.1,7,0,G,1,0,0,0,0,0.9,1.2,73.6
2015-10-14T00:00:00Z,30815,287,9.6,6.2,NA,NA,11.1,3.1,5.1,NA,13.6,5.6,0,G,1,0,0,0,0,0.9,1.2,79.4
2015-10-15T00:00:00Z,31062,288,10.6,7.4,NA,NA,10.5,3.1,5.1,NA,13.1,9,0.5,G,1,0,0,0,0,1,1.3,80.6
2015-10-16T00:00:00Z,30295,289,11.9,8.6,NA,NA,10.3,4,6.2,10.8,13.9,10.6,0,G,1,0,0,0,0,1.1,1.4,80.2
2015-10-17T00:00:00Z,24555,290,11.4,7.7,NA,NA,9.8,3.4,5.7,NA,13,10,0,G,1,0,0,0,0,1,1.3,78
2015-10-18T00:00:00Z,23282,291,12.4,9.7,NA,NA,10.1,2.6,4.1,NA,15.7,10.9,0,G,1,0,0,0,0,1.2,1.4,83.6
2015-10-19T00:00:00Z,30127,292,11.8,9.3,NA,NA,10.5,2.3,4.1,NA,14.3,9,0.5,G,1,0,0,0,0,1.2,1.4,84.7
2015-10-20T00:00:00Z,32949,293,11.3,7.4,NA,NA,10.3,1.9,3.6,NA,16,8,0,G,0,0,0,0,0,1,1.3,76.9
2015-10-21T00:00:00Z,19085,294,12,10.7,NA,NA,9,3.8,6.2,9.3,15,8.5,1.5,G,1,0,0,0,0,1.3,1.4,91.8
2015-10-22T00:00:00Z,30539,295,13.2,8.3,NA,NA,10,3.9,6.7,NA,15,11,4.3,G,1,0,0,0,0,1.1,1.5,72.2
2015-10-23T00:00:00Z,30515,296,11.7,7.6,NA,NA,10.3,2.7,4.1,NA,14,10,0.3,G,0,0,0,0,0,1,1.4,76
2015-10-24T00:00:00Z,17058,297,11.5,8.9,NA,NA,9.7,3.2,5.1,NA,14,6,0,G,1,0,0,0,0,1.1,1.4,84.1
2015-10-25T00:00:00Z,23591,298,7,4.6,NA,NA,10,2.3,4.1,NA,12,3,3.3,G,0,0,0,0,0,0.8,1,84.7
2015-10-26T00:00:00Z,30606,299,11.2,8.9,NA,NA,9,3.9,5.7,NA,17.1,5.3,0.3,G,0,0,0,0,0,1.1,1.3,85.7
2015-10-27T00:00:00Z,32635,300,13.9,11.7,NA,NA,6.9,3.4,5.7,NA,19,10,0,G,1,0,0,0,0,1.4,1.6,86.6
2015-10-28T00:00:00Z,24040,301,12.7,10.5,NA,NA,8.9,3.3,4.6,NA,16.4,9,1.5,G,1,0,0,0,0,1.3,1.5,86.5
2015-10-29T00:00:00Z,27534,302,12.4,11.3,NA,NA,8.2,4.4,7.7,11.3,15.5,8,3.3,G,1,0,0,0,0,1.3,1.4,93
2015-10-30T00:00:00Z,24195,303,14.1,12,NA,NA,8.9,4.2,6.7,NA,16.3,11.4,4.8,G,1,0,0,0,0,1.4,1.6,87.2
2015-10-31T00:00:00Z,27765,304,12.6,10.4,NA,NA,7.1,1.7,4.1,NA,18.3,9,2.8,G,1,0,0,0,0,1.3,1.5,86.5
2015-11-01T00:00:00Z,23085,305,8.7,8.3,NA,NA,0.3,1.2,2.6,NA,13,6.3,0,G,1,0,0,0,0,1.1,1.1,97.3
2015-11-02T00:00:00Z,28256,306,9.9,9.6,NA,NA,1.3,1.8,4.6,NA,13.5,7.9,0.3,G,1,0,0,0,0,1.2,1.2,98
2015-11-03T00:00:00Z,30911,307,11.4,10.1,NA,NA,6.1,2.5,3.6,NA,13.3,9.5,0.3,G,1,0,0,0,0,1.2,1.3,91.7
2015-11-04T00:00:00Z,23675,308,12.7,11.7,NA,NA,6.3,2.4,4.6,NA,15,11,2.5,G,1,0,0,0,0,1.4,1.5,93.6
2015-11-05T00:00:00Z,24685,309,14.2,13.2,NA,NA,8.2,4.6,7.7,11.3,16,11.8,1,G,1,0,0,0,0,1.5,1.6,93.7
2015-11-06T00:00:00Z,25677,310,15.2,13.8,NA,NA,10.6,5.1,7.2,11.3,17.5,13.6,2.3,G,1,0,0,0,0,1.6,1.7,91.4
2015-11-07T00:00:00Z,15031,311,14.9,13.1,NA,NA,10.1,6,10.8,14.9,17.1,11,2.8,G,1,0,0,0,0,1.5,1.7,89
2015-11-08T00:00:00Z,18943,312,13,11.6,NA,NA,8.7,5,8.2,14.9,16.3,7.3,7.9,G,1,0,0,0,0,1.4,1.5,91.2
2015-11-09T00:00:00Z,28623,313,12.9,9.4,NA,NA,10.1,7.5,11.8,16.5,15,9,0.5,G,1,0,0,0,0,1.2,1.5,79.3
2015-11-10T00:00:00Z,29429,314,14.8,12.7,NA,NA,10.1,6.7,8.2,12.4,16.5,14,0,G,1,0,0,0,0,1.5,1.7,87.2
2015-11-11T00:00:00Z,30049,315,14.1,10.2,NA,NA,10,5.8,7.7,NA,16,13,0,G,1,0,0,0,0,1.2,1.6,77.4
2015-11-12T00:00:00Z,29108,316,13.2,10.9,NA,NA,10.1,4.8,8.8,12.4,16,10,0,G,1,0,0,0,0,1.3,1.5,85.9
2015-11-13T00:00:00Z,25410,317,9.9,5.2,NA,NA,10.1,7.5,13.9,23.7,14,7.6,0.5,G,1,1,0,0,0,0.9,1.2,72.6
2015-11-14T00:00:00Z,8983,318,10.4,8.1,NA,NA,10.6,6.3,10.3,14.9,15,6.9,1,G,1,0,0,0,0,1.1,1.3,85.7
2015-11-15T00:00:00Z,17711,319,15,10.9,NA,NA,11.3,9.3,12.9,18,16.4,13.5,7.1,G,1,0,0,0,0,1.3,1.7,76.5
2015-11-16T00:00:00Z,26676,320,12.9,9.2,NA,NA,10.3,6.6,10.3,14.9,14,11.6,0,G,1,0,0,0,0,1.2,1.5,78.2
2015-11-17T00:00:00Z,23773,321,13.9,10.6,NA,NA,9.7,8.2,17,25.2,16.3,11.5,2.8,G,1,0,0,0,0,1.3,1.6,80.5
2015-11-18T00:00:00Z,26636,322,12.9,8.4,NA,NA,10,9.2,13.9,19,15.5,10.8,3.6,G,1,0,0,0,0,1.1,1.5,74.1
2015-11-19T00:00:00Z,23852,323,10.9,8.4,NA,NA,9,5.8,11.3,NA,13,9,1,G,1,0,0,0,0,1.1,1.3,84.6
2015-11-20T00:00:00Z,25993,324,7.8,4.4,NA,NA,10.9,4.8,8.2,NA,9.8,4,2.3,G,1,0,0,0,0,0.8,1.1,79.1
2015-11-21T00:00:00Z,12847,325,3.5,-1.7,NA,NA,11.1,5.5,9.3,14.4,6.2,0,0.3,G,1,1,0,0,0,0.5,0.8,68.8
2015-11-22T00:00:00Z,13205,326,2.3,-0.8,NA,NA,11.3,1.9,4.1,NA,7,-2,1.8,G,0,0,0,0,0,0.6,0.7,80
2015-11-23T00:00:00Z,24070,327,3.8,0.7,NA,NA,8.2,2.8,5.1,NA,7.1,-0.8,0,G,1,0,0,0,0,0.6,0.8,80.2
2015-11-24T00:00:00Z,21348,328,8.2,6.3,NA,NA,9.2,4.6,6.7,NA,10,5.6,3.6,G,1,0,0,0,0,1,1.1,87.8
2015-11-25T00:00:00Z,26187,329,8.4,5.8,NA,NA,10.6,3.6,5.7,NA,12,5,1.5,G,1,0,0,0,0,0.9,1.1,83.7
2015-11-26T00:00:00Z,26826,330,9.4,7.8,NA,NA,9.2,2.6,3.6,NA,11,7.6,0,G,1,0,0,0,0,1.1,1.2,89.7
2015-11-27T00:00:00Z,23667,331,10.8,8.9,NA,NA,8.2,5.5,9.3,14.9,14.1,5,0,F,1,0,0,0,0,1.1,1.3,88.1
2015-11-28T00:00:00Z,16523,332,7.1,2.9,NA,NA,11.6,6.9,11.3,14.9,11,2.5,1.3,G,1,0,0,0,0,0.8,1,74.6
2015-11-29T00:00:00Z,11453,333,11.2,7.4,NA,NA,9.3,9.7,16,20.1,13.3,9,0.5,G,1,0,0,0,0,1,1.3,77.4
2015-11-30T00:00:00Z,21886,334,11.5,8.5,NA,NA,10.1,7.6,12.9,17,13.4,8,2.3,G,1,0,0,0,0,1.1,1.4,81.8
2015-12-01T00:00:00Z,26714,335,13,9,NA,NA,9.5,6.4,8.8,NA,14.3,9.3,1.5,G,1,0,0,0,0,1.1,1.5,76.7
2015-12-02T00:00:00Z,27975,336,12.3,7.8,NA,NA,11.3,5.7,7.7,10.8,13.5,11.8,0,G,1,0,0,0,0,1.1,1.4,74
2015-12-03T00:00:00Z,26038,337,12.5,9.4,NA,NA,10.3,6.6,10.8,16.5,13.1,11.6,0,G,1,0,0,0,0,1.2,1.4,81.4
2015-12-04T00:00:00Z,26130,338,10.1,6.1,NA,NA,12.6,6.4,10.3,14.9,13,5.6,2.3,G,1,0,0,0,0,0.9,1.2,76.2
2015-12-05T00:00:00Z,16667,339,12.4,6.8,NA,NA,10.3,10.5,13.4,19,13.1,11.3,0,G,0,0,0,0,0,1,1.4,68.7
2015-12-06T00:00:00Z,15627,340,13,10.3,NA,NA,9.3,6.7,11.3,16.5,14.4,12,0,G,1,0,0,0,0,1.3,1.5,83.7
2015-12-07T00:00:00Z,25897,341,12.6,10.8,NA,NA,9.8,4.6,6.7,9.3,14.4,11,0.3,G,1,0,0,0,0,1.3,1.5,88.8
2015-12-08T00:00:00Z,23565,342,11.2,8.1,NA,NA,10.1,6,8.2,12.9,13.6,6.9,1.5,G,1,0,0,0,0,1.1,1.3,81.2
2015-12-09T00:00:00Z,27739,343,8.2,4.9,NA,NA,10.8,5,9.3,11.3,12.2,3,1,G,1,0,0,0,0,0.9,1.1,79.7
2015-12-10T00:00:00Z,23251,344,11.1,7.8,NA,NA,10.9,6.4,9.3,13.9,12.7,9,0,G,1,0,0,0,0,1.1,1.3,80.1
2015-12-11T00:00:00Z,23439,345,9.1,6.3,NA,NA,11.6,5.1,9.8,13.4,11.2,4.9,4.3,G,1,0,0,0,0,1,1.2,82.6
2015-12-12T00:00:00Z,16815,346,9.9,6.7,NA,NA,10.5,6.4,11.3,16.5,14,4.9,0.3,G,1,0,0,0,0,1,1.2,80.5
2015-12-13T00:00:00Z,12364,347,8.2,7.2,NA,NA,5.8,2.8,7.7,NA,13,6,1.3,G,1,0,0,0,0,1,1.1,93.4
2015-12-14T00:00:00Z,23972,348,8.7,6.9,NA,NA,8.7,3.1,4.6,NA,10.3,5.4,0.5,G,1,0,0,0,0,1,1.1,88.5
2015-12-15T00:00:00Z,20310,349,11.2,10.5,NA,NA,5,3.5,5.1,NA,13.3,8.7,0.3,G,1,0,0,0,0,1.3,1.3,95.5
2015-12-16T00:00:00Z,25740,350,13.7,11.6,NA,NA,9.5,5.6,8.8,NA,15.2,11.3,5.1,G,1,0,0,0,0,1.4,1.6,87.1
2015-12-17T00:00:00Z,25977,351,13.1,9.8,NA,NA,10,4.9,6.7,NA,15.5,11,0,G,1,0,0,0,0,1.2,1.5,80.4
2015-12-18T00:00:00Z,25886,352,12.3,9.9,NA,NA,10,4.6,6.7,11.3,14,11,0,G,1,0,0,0,0,1.2,1.4,85.3
2015-12-19T00:00:00Z,18883,353,14.6,11.1,NA,NA,10.3,6.5,8.8,11.8,16.4,12.1,0,G,1,0,0,0,0,1.3,1.7,79.5
2015-12-20T00:00:00Z,13118,354,12.1,8.4,NA,NA,10.3,6,9.8,13.4,15,8,0,G,1,0,0,0,0,1.1,1.4,78.1
2015-12-21T00:00:00Z,18239,355,9.6,6.9,NA,NA,10.5,6,11.8,16.5,13.3,6.9,1.5,G,1,0,0,0,0,1,1.2,83.3
2015-12-22T00:00:00Z,17571,356,13.3,11.2,NA,NA,9.2,8.5,13.9,18.5,15,9.7,2,G,1,0,0,0,0,1.3,1.5,87.1
2015-12-23T00:00:00Z,18568,357,10.4,6.2,NA,NA,11.6,6.8,9.8,13.4,12.3,8.8,4.3,G,1,0,0,0,0,0.9,1.3,75.2
2015-12-24T00:00:00Z,8968,358,10,5.7,NA,NA,10.6,7.4,11.8,17.5,13.3,6,0,G,1,0,0,0,0,0.9,1.2,74.6
2015-12-25T00:00:00Z,22871,359,9.8,7.7,NA,NA,9.5,5.2,10.3,NA,15,5,2,G,1,0,0,0,0,1,1.2,86.8
2015-12-26T00:00:00Z,10362,360,14.4,10.6,NA,NA,10,9.2,12.4,17,15.2,13.3,1.8,G,1,0,0,0,0,1.3,1.6,77.9
2015-12-27T00:00:00Z,9507,361,13.8,11.3,NA,NA,7.4,6.7,10.8,15.4,15,10,0,G,1,0,0,0,0,1.3,1.6,84.9
2015-12-28T00:00:00Z,13851,362,10.8,7.2,NA,NA,9,4.8,7.7,NA,13.4,8,0.3,G,1,0,0,0,0,1,1.3,78.4
2015-12-29T00:00:00Z,15717,363,10.6,7.9,NA,NA,10.1,5.2,9.3,NA,12,9,1.3,G,1,0,0,0,0,1.1,1.3,83.4
2015-12-30T00:00:00Z,12379,364,11.9,7.4,NA,NA,10,9,12.4,19,14,9.7,0.3,G,1,0,0,0,0,1,1.4,73.9
2015-12-31T00:00:00Z,14024,365,8.7,4.4,NA,NA,10,6.8,12.9,19,11.5,5,7.1,G,1,0,0,0,0,0.8,1.1,74.4
2016-01-01T00:00:00Z,9922,1,5.1,3.3,NA,NA,9.2,4.1,8.8,NA,9,1,2.3,G,1,0,0,0,0,0.8,0.9,88.1
2016-01-02T00:00:00Z,7246,2,9.9,8.7,NA,NA,7.7,6.7,8.8,NA,11.3,7.8,1.8,G,1,0,0,0,0,1.1,1.2,92.2
2016-01-03T00:00:00Z,4894,3,7.8,6.2,NA,NA,9.3,5.4,9.3,13.9,10,5,6.6,G,1,0,0,0,0,0.9,1.1,89.6
2016-01-04T00:00:00Z,20644,4,7.4,5.9,NA,NA,9.8,4,6.2,8.8,10.9,5,7.1,G,1,0,0,0,0,0.9,1,90.2
2016-01-05T00:00:00Z,22934,5,7.6,6.4,NA,NA,9.7,2.8,5.7,NA,10.1,5,0.5,G,1,1,0,0,0,1,1,92.1
2016-01-06T00:00:00Z,23199,6,6.5,5.5,NA,NA,6.3,1.7,5.1,NA,8.3,4.8,0.3,G,1,1,0,0,0,0.9,1,93.3
2016-01-07T00:00:00Z,18225,7,7.3,4.2,NA,NA,10.3,6.5,11.8,18,10.8,3,4.6,G,1,0,0,0,0,0.8,1,80.7
2016-01-08T00:00:00Z,20948,8,5.6,3.6,NA,NA,10.6,3.7,5.7,9.3,9.5,0.5,5.6,G,1,0,0,0,0,0.8,0.9,87
2016-01-09T00:00:00Z,11674,9,8.6,6.6,NA,NA,11.1,5.7,9.8,12.9,11,6,0,G,1,0,0,0,0,1,1.1,87.3
2016-01-10T00:00:00Z,14447,10,6.1,3.3,NA,NA,10.6,4.9,8.2,NA,9.1,4,10.9,G,1,0,0,0,0,0.8,0.9,82.2
2016-01-11T00:00:00Z,21188,11,6.1,4.5,NA,NA,10.1,4,5.7,8.2,7.2,4,11.4,G,1,0,0,0,0,0.8,0.9,89.5
2016-01-12T00:00:00Z,22924,12,5.5,2.7,NA,NA,10,6.6,9.8,12.4,7.2,3.2,0,G,1,0,0,0,0,0.7,0.9,82.2
2016-01-13T00:00:00Z,24726,13,4.7,1.3,NA,NA,10,5.1,8.8,9.3,7,2,0.5,G,1,0,0,0,0,0.7,0.9,78.6
2016-01-14T00:00:00Z,22266,14,3.9,-0.1,NA,NA,10.5,6,8.8,14.9,5.5,2,3,G,1,0,0,0,0,0.6,0.8,75.2
2016-01-15T00:00:00Z,22594,15,2.9,-1.1,NA,NA,11.4,4.3,5.7,NA,6,0,0.3,G,0,0,0,0,0,0.6,0.8,75
2016-01-16T00:00:00Z,16258,16,2.3,-0.7,NA,NA,10.5,2.5,4.1,NA,5,-1.1,0,G,1,1,0,0,0,0.6,0.7,80.6
2016-01-17T00:00:00Z,11826,17,2.4,0.7,NA,NA,8,3.3,6.7,NA,4.2,0,1.8,G,1,1,0,0,0,0.6,0.7,88.5
2016-01-18T00:00:00Z,22905,18,3.2,-0.1,NA,NA,10.5,4,6.2,NA,5,-1,2,G,1,0,0,0,0,0.6,0.8,79
2016-01-19T00:00:00Z,23919,19,0.7,-4.4,NA,NA,10,0.9,2.1,NA,5,-2.7,0,G,0,0,0,0,0,0.4,0.6,68.7
2016-01-20T00:00:00Z,23919,20,0.3,-2.6,NA,NA,8.2,1.4,4.1,NA,8,-4.5,0,G,0,0,0,0,0,0.5,0.6,80.9
2016-01-21T00:00:00Z,23490,21,3.1,0.2,NA,NA,8.5,3.2,5.1,NA,8,-2.4,0,G,0,0,0,0,0,0.6,0.8,81.3
2016-01-22T00:00:00Z,18431,22,7.6,5.1,NA,NA,10.1,5.1,7.2,NA,11,3.3,0,G,1,0,0,0,0,0.9,1,84.2
2016-01-23T00:00:00Z,17424,23,7.2,5.8,NA,NA,7.7,3.7,6.7,9.8,11,4,2.5,G,1,1,0,0,0,0.9,1,90.8
2016-01-24T00:00:00Z,16474,24,12,10.6,NA,NA,9,4.4,6.2,9.8,15,7.8,1,G,1,0,0,0,0,1.3,1.4,91.1
2016-01-25T00:00:00Z,25886,25,11.2,7.8,NA,NA,10.3,5.7,10.3,12.4,13.5,7,0,G,0,0,0,0,0,1.1,1.3,79.6
2016-01-26T00:00:00Z,20329,26,9.1,7.1,NA,NA,9.7,7.1,12.4,15.4,11.4,5,0,G,1,0,0,0,0,1,1.2,87.3
2016-01-27T00:00:00Z,21816,27,11.5,9.2,NA,NA,9.3,8.7,12.4,17,13.3,7,3.8,G,1,0,0,0,0,1.2,1.4,85.8
2016-01-28T00:00:00Z,25490,28,6.3,1.9,NA,NA,11.3,5.6,10.3,14.9,10,2,2.3,G,0,0,0,0,0,0.7,1,73.4
2016-01-29T00:00:00Z,22701,29,11.2,8.3,NA,NA,10.1,9.5,12.9,17,12.2,7.5,0,G,1,0,0,0,0,1.1,1.3,82.3
2016-01-30T00:00:00Z,16528,30,7.7,2.9,NA,NA,9.7,7.3,10.3,10.8,11,4,5.6,G,1,0,0,0,0,0.8,1,71.6
2016-01-31T00:00:00Z,11098,31,9.1,6.4,NA,NA,9.8,6.1,10.8,15.4,14,3.9,0,G,1,0,0,0,0,1,1.2,83.2
2016-02-01T00:00:00Z,23742,32,12.3,7.3,NA,NA,10,9.1,12.4,18,15,9.6,1.3,G,1,0,0,0,0,1,1.4,71.5
2016-02-02T00:00:00Z,24643,33,8.3,2.2,NA,NA,10.1,7.9,11.8,NA,10,4.8,0,G,1,0,0,0,0,0.7,1.1,65.4
2016-02-03T00:00:00Z,24601,34,5.4,0.8,NA,NA,10.3,5.4,9.3,NA,10,2.1,0.3,G,1,0,0,0,0,0.6,0.9,72.2
2016-02-04T00:00:00Z,25344,35,9.7,6.4,NA,NA,10.3,5.6,8.8,NA,14,3.3,0,G,1,0,0,0,0,1,1.2,79.9
2016-02-05T00:00:00Z,22806,36,10.3,7.6,NA,NA,10.1,5.9,9.3,12.9,11.5,8.9,0,G,1,0,0,0,0,1,1.3,83.3
2016-02-06T00:00:00Z,13255,37,10.3,7.5,NA,NA,9.7,9.1,13.4,20.6,12.6,6,1.3,G,1,0,0,0,0,1,1.3,82.8
2016-02-07T00:00:00Z,14219,38,7.3,3.4,NA,NA,10.9,7.4,12.9,18.5,10.5,5,6.9,G,1,0,0,0,0,0.8,1,76.3
2016-02-08T00:00:00Z,19924,39,7.9,3,NA,NA,9.5,11.4,16.5,22.1,9.6,6,14.5,G,1,0,0,0,0,0.8,1.1,71.2
2016-02-09T00:00:00Z,23460,40,5.3,1.2,NA,NA,10.1,5.6,10.3,15.4,8.2,2.3,1.8,G,1,0,0,0,0,0.7,0.9,74.9
2016-02-10T00:00:00Z,23769,41,5.7,2.2,NA,NA,11.3,4.4,7.2,NA,9,2,0.5,G,1,0,0,0,0,0.7,0.9,78.2
2016-02-11T00:00:00Z,25393,42,3.2,-0.1,NA,NA,9.2,1.8,4.6,NA,8.4,-1.1,0.5,G,0,0,0,0,0,0.6,0.8,79
2016-02-12T00:00:00Z,22995,43,3.7,1.6,NA,NA,10.5,3.3,6.2,NA,6.2,0.5,0.3,G,0,0,0,0,0,0.7,0.8,86.2
2016-02-13T00:00:00Z,9948,44,3.8,1.9,NA,NA,8.4,4.3,7.2,NA,5,1,0,G,1,0,0,0,0,0.7,0.8,87.4
2016-02-14T00:00:00Z,13782,45,3.7,-0.3,NA,NA,8.5,3.3,7.7,10.8,6.5,1,4.1,G,1,0,0,0,0,0.6,0.8,75.1
2016-02-15T00:00:00Z,21918,46,2.6,-1.3,1025.8,22.6,14.5,3,6.2,10.3,7,0,0,G,0,0,0,0,0,0.6,0.7,75.5
2016-02-16T00:00:00Z,24537,47,2.5,-1.4,NA,NA,9.8,2.8,6.2,11.3,7.4,-3.3,0,G,0,0,0,0,0,0.6,0.7,75.5
2016-02-17T00:00:00Z,19168,48,4.2,0.9,NA,NA,10.5,4.2,7.2,9.8,6.4,0.5,0,G,1,0,0,0,0,0.7,0.8,79.1
2016-02-18T00:00:00Z,23696,49,4.1,0.5,NA,NA,9.5,2.9,4.6,NA,8,1,8.9,G,1,0,0,0,0,0.6,0.8,77.4
2016-02-19T00:00:00Z,22300,50,5.1,2.3,NA,NA,9.5,4.5,8.8,NA,10.5,-1.3,0.3,G,1,0,0,0,0,0.7,0.9,82.1
2016-02-20T00:00:00Z,11224,51,10.8,7.8,NA,NA,10.3,8.4,13.9,16.5,13,7.4,0.3,G,1,0,0,0,0,1.1,1.3,81.7
2016-02-21T00:00:00Z,14745,52,12.8,9.5,NA,NA,11.3,8.9,11.8,16.5,15,11,2.3,G,1,0,0,0,0,1.2,1.5,80.3
2016-02-22T00:00:00Z,20538,53,8.7,4.2,NA,NA,9.3,4.5,9.3,NA,12,4,1.5,G,1,0,0,0,0,0.8,1.1,73.4
2016-02-23T00:00:00Z,25832,54,5.8,0.3,NA,NA,10.6,2.5,4.1,NA,9,2,0.8,G,1,0,0,0,0,0.6,0.9,67.8
2016-02-24T00:00:00Z,25634,55,3.5,-2.7,NA,NA,10,1.3,3.6,NA,8,-1.7,0,G,0,0,0,0,0,0.5,0.8,63.9
2016-02-25T00:00:00Z,24296,56,2.1,-3.1,NA,NA,10.1,2.2,4.1,NA,6,-1.8,0,G,0,0,0,0,0,0.5,0.7,68.5
2016-02-26T00:00:00Z,23714,57,3.9,-2.1,NA,NA,10.1,3,6.2,NA,8,0.2,0,G,0,0,0,0,0,0.5,0.8,64.9
2016-02-27T00:00:00Z,14871,58,4.6,-2.3,NA,NA,10.1,4.4,7.7,NA,6.1,3,0,G,1,0,0,0,0,0.5,0.8,60.9
2016-02-28T00:00:00Z,13549,59,4.8,-1.9,NA,NA,10.3,4.5,7.7,NA,8,2.6,0,G,0,0,0,0,0,0.5,0.9,61.9
2016-02-29T00:00:00Z,23738,60,4.8,-1.2,NA,NA,11.6,2.4,5.7,NA,9.2,0,0,G,1,0,0,0,0,0.6,0.9,65.1
2016-03-01T00:00:00Z,20876,61,8.8,6.1,NA,NA,10.1,7.1,10.3,15.4,13.1,4,0.3,G,1,0,0,0,0,0.9,1.1,83.2
2016-03-02T00:00:00Z,20775,62,5.6,1.6,NA,NA,10.1,7.8,13.9,19.6,8,3.5,6.3,G,1,0,0,1,0,0.7,0.9,75.5
2016-03-03T00:00:00Z,24559,63,6.3,1.4,NA,NA,10.5,5.4,9.3,13.9,9,3,4.1,G,1,0,0,0,0,0.7,1,70.9
2016-03-04T00:00:00Z,24179,64,5.1,0.3,NA,NA,9.8,5,10.8,NA,8,1,2.3,G,1,0,0,0,0,0.6,0.9,71.1
2016-03-05T00:00:00Z,12340,65,3,0.1,NA,NA,9.5,2.8,7.2,NA,7,-1,0,G,1,0,0,0,0,0.6,0.8,81.2
2016-03-06T00:00:00Z,12591,66,3.8,-0.8,NA,NA,10.6,2.9,5.7,NA,7,0.6,0.5,G,1,0,0,0,0,0.6,0.8,71.9
2016-03-07T00:00:00Z,22785,67,4.2,-2.7,NA,NA,11.4,3,6.2,9.3,7.7,0,0,G,1,0,0,0,0,0.5,0.8,60.8
2016-03-08T00:00:00Z,23308,68,3.8,-0.2,NA,NA,10.6,3.7,7.2,NA,9,-2,0,G,1,0,0,0,0,0.6,0.8,75.1
2016-03-09T00:00:00Z,19280,69,7.9,5.8,NA,NA,8.5,4.4,8.8,13.4,11,6,11.7,G,1,0,0,0,0,0.9,1.1,86.6
2016-03-10T00:00:00Z,23648,70,6.5,4.3,NA,NA,6.9,2.2,3.1,NA,9,3,9.4,G,1,0,0,0,0,0.8,1,85.8
2016-03-11T00:00:00Z,21026,71,4.9,1.7,NA,NA,3.5,1.5,3.6,NA,11.3,-0.2,0.3,G,1,0,0,0,0,0.7,0.9,79.8
2016-03-12T00:00:00Z,21834,72,6.2,2.8,NA,NA,3.1,1.6,3.1,NA,11,2.8,0,G,1,0,0,0,0,0.7,0.9,78.8
2016-03-13T00:00:00Z,21938,73,5.9,2.2,NA,NA,5.8,3.3,5.7,NA,11.2,3,0,G,1,0,0,0,0,0.7,0.9,77.1
2016-03-14T00:00:00Z,25597,74,6.7,-0.9,NA,NA,9.3,5.4,8.8,NA,11.5,3.6,0,G,0,0,0,0,0,0.6,1,58.4
2016-03-15T00:00:00Z,25379,75,6.1,3.4,NA,NA,8.4,3,5.7,NA,9,2,0,G,0,0,0,0,0,0.8,0.9,82.8
2016-03-16T00:00:00Z,25489,76,7.3,2.3,NA,NA,9.8,5.1,7.2,NA,10,5,0,G,1,0,0,0,0,0.7,1,70.6
2016-03-17T00:00:00Z,27198,77,6.6,0.7,NA,NA,7.9,3,5.7,NA,12,1,0,G,0,0,0,0,0,0.6,1,66
2016-03-18T00:00:00Z,23210,78,5.1,2.6,NA,NA,8.2,3,5.7,NA,7.6,1.5,0,G,1,1,0,0,0,0.7,0.9,83.9
2016-03-19T00:00:00Z,18060,79,6.8,2.3,NA,NA,11.3,3.8,5.1,NA,9,5.8,0,G,1,0,0,0,0,0.7,1,73
