date,series_id,value,maturity,duration
1998-09-01,GS5,4.62,5y,5-Year Treasury Rate
1998-10-01,GS5,4.18,5y,5-Year Treasury Rate
1998-11-01,GS5,4.54,5y,5-Year Treasury Rate
1998-12-01,GS5,4.45,5y,5-Year Treasury Rate
1999-01-01,GS5,4.6,5y,5-Year Treasury Rate
1999-02-01,GS5,4.91,5y,5-Year Treasury Rate
1999-03-01,GS5,5.14,5y,5-Year Treasury Rate
1999-04-01,GS5,5.08,5y,5-Year Treasury Rate
1999-05-01,GS5,5.44,5y,5-Year Treasury Rate
1999-06-01,GS5,5.81,5y,5-Year Treasury Rate
1999-07-01,GS5,5.68,5y,5-Year Treasury Rate
1999-08-01,GS5,5.84,5y,5-Year Treasury Rate
1999-09-01,GS5,5.8,5y,5-Year Treasury Rate
1999-10-01,GS5,6.03,5y,5-Year Treasury Rate
1999-11-01,GS5,5.97,5y,5-Year Treasury Rate
1999-12-01,GS5,6.19,5y,5-Year Treasury Rate
2000-01-01,GS5,6.58,5y,5-Year Treasury Rate
2000-02-01,GS5,6.68,5y,5-Year Treasury Rate
2000-03-01,GS5,6.5,5y,5-Year Treasury Rate
2000-04-01,GS5,6.26,5y,5-Year Treasury Rate
2000-05-01,GS5,6.69,5y,5-Year Treasury Rate
2000-06-01,GS5,6.3,5y,5-Year Treasury Rate
2000-07-01,GS5,6.18,5y,5-Year Treasury Rate
2000-08-01,GS5,6.06,5y,5-Year Treasury Rate
2000-09-01,GS5,5.93,5y,5-Year Treasury Rate
2000-10-01,GS5,5.78,5y,5-Year Treasury Rate
2000-11-01,GS5,5.7,5y,5-Year Treasury Rate
2000-12-01,GS5,5.17,5y,5-Year Treasury Rate
2001-01-01,GS5,4.86,5y,5-Year Treasury Rate
2001-02-01,GS5,4.89,5y,5-Year Treasury Rate
2001-03-01,GS5,4.64,5y,5-Year Treasury Rate
2001-04-01,GS5,4.76,5y,5-Year Treasury Rate
2001-05-01,GS5,4.93,5y,5-Year Treasury Rate
2001-06-01,GS5,4.81,5y,5-Year Treasury Rate
2001-07-01,GS5,4.76,5y,5-Year Treasury Rate
2001-08-01,GS5,4.57,5y,5-Year Treasury Rate
2001-09-01,GS5,4.12,5y,5-Year Treasury Rate
2001-10-01,GS5,3.91,5y,5-Year Treasury Rate
2001-11-01,GS5,3.97,5y,5-Year Treasury Rate
2001-12-01,GS5,4.39,5y,5-Year Treasury Rate
2002-01-01,GS5,4.34,5y,5-Year Treasury Rate
2002-02-01,GS5,4.3,5y,5-Year Treasury Rate
2002-03-01,GS5,4.74,5y,5-Year Treasury Rate
2002-04-01,GS5,4.65,5y,5-Year Treasury Rate
2002-05-01,GS5,4.49,5y,5-Year Treasury Rate
2002-06-01,GS5,4.19,5y,5-Year Treasury Rate
2002-07-01,GS5,3.81,5y,5-Year Treasury Rate
2002-08-01,GS5,3.29,5y,5-Year Treasury Rate
2002-09-01,GS5,2.94,5y,5-Year Treasury Rate
2002-10-01,GS5,2.95,5y,5-Year Treasury Rate
2002-11-01,GS5,3.05,5y,5-Year Treasury Rate
2002-12-01,GS5,3.03,5y,5-Year Treasury Rate
2003-01-01,GS5,3.05,5y,5-Year Treasury Rate
2003-02-01,GS5,2.9,5y,5-Year Treasury Rate
2003-03-01,GS5,2.78,5y,5-Year Treasury Rate
2003-04-01,GS5,2.93,5y,5-Year Treasury Rate
2003-05-01,GS5,2.52,5y,5-Year Treasury Rate
2003-06-01,GS5,2.27,5y,5-Year Treasury Rate
2003-07-01,GS5,2.87,5y,5-Year Treasury Rate
2003-08-01,GS5,3.37,5y,5-Year Treasury Rate
2003-09-01,GS5,3.18,5y,5-Year Treasury Rate
2003-10-01,GS5,3.19,5y,5-Year Treasury Rate
2003-11-01,GS5,3.29,5y,5-Year Treasury Rate
2003-12-01,GS5,3.27,5y,5-Year Treasury Rate
2004-01-01,GS5,3.12,5y,5-Year Treasury Rate
2004-02-01,GS5,3.07,5y,5-Year Treasury Rate
2004-03-01,GS5,2.79,5y,5-Year Treasury Rate
2004-04-01,GS5,3.39,5y,5-Year Treasury Rate
2004-05-01,GS5,3.85,5y,5-Year Treasury Rate
2004-06-01,GS5,3.93,5y,5-Year Treasury Rate
2004-07-01,GS5,3.69,5y,5-Year Treasury Rate
2004-08-01,GS5,3.47,5y,5-Year Treasury Rate
2004-09-01,GS5,3.36,5y,5-Year Treasury Rate
2004-10-01,GS5,3.35,5y,5-Year Treasury Rate
2004-11-01,GS5,3.53,5y,5-Year Treasury Rate
2004-12-01,GS5,3.6,5y,5-Year Treasury Rate
2005-01-01,GS5,3.71,5y,5-Year Treasury Rate
2005-02-01,GS5,3.77,5y,5-Year Treasury Rate
2005-03-01,GS5,4.17,5y,5-Year Treasury Rate
2005-04-01,GS5,4,5y,5-Year Treasury Rate
2005-05-01,GS5,3.85,5y,5-Year Treasury Rate
2005-06-01,GS5,3.77,5y,5-Year Treasury Rate
2005-07-01,GS5,3.98,5y,5-Year Treasury Rate
2005-08-01,GS5,4.12,5y,5-Year Treasury Rate
2005-09-01,GS5,4.01,5y,5-Year Treasury Rate
2005-10-01,GS5,4.33,5y,5-Year Treasury Rate
2005-11-01,GS5,4.45,5y,5-Year Treasury Rate
2005-12-01,GS5,4.39,5y,5-Year Treasury Rate
2006-01-01,GS5,4.35,5y,5-Year Treasury Rate
2006-02-01,GS5,4.57,5y,5-Year Treasury Rate
2006-03-01,GS5,4.72,5y,5-Year Treasury Rate
2006-04-01,GS5,4.9,5y,5-Year Treasury Rate
2006-05-01,GS5,5,5y,5-Year Treasury Rate
2006-06-01,GS5,5.07,5y,5-Year Treasury Rate
2006-07-01,GS5,5.04,5y,5-Year Treasury Rate
2006-08-01,GS5,4.82,5y,5-Year Treasury Rate
2006-09-01,GS5,4.67,5y,5-Year Treasury Rate
2006-10-01,GS5,4.69,5y,5-Year Treasury Rate
2006-11-01,GS5,4.58,5y,5-Year Treasury Rate
2006-12-01,GS5,4.53,5y,5-Year Treasury Rate
2007-01-01,GS5,4.75,5y,5-Year Treasury Rate
2007-02-01,GS5,4.71,5y,5-Year Treasury Rate
2007-03-01,GS5,4.48,5y,5-Year Treasury Rate
2007-04-01,GS5,4.59,5y,5-Year Treasury Rate
2007-05-01,GS5,4.67,5y,5-Year Treasury Rate
2007-06-01,GS5,5.03,5y,5-Year Treasury Rate
2007-07-01,GS5,4.88,5y,5-Year Treasury Rate
2007-08-01,GS5,4.43,5y,5-Year Treasury Rate
2007-09-01,GS5,4.2,5y,5-Year Treasury Rate
2007-10-01,GS5,4.2,5y,5-Year Treasury Rate
2007-11-01,GS5,3.67,5y,5-Year Treasury Rate
2007-12-01,GS5,3.49,5y,5-Year Treasury Rate
2008-01-01,GS5,2.98,5y,5-Year Treasury Rate
2008-02-01,GS5,2.78,5y,5-Year Treasury Rate
2008-03-01,GS5,2.48,5y,5-Year Treasury Rate
2008-04-01,GS5,2.84,5y,5-Year Treasury Rate
2008-05-01,GS5,3.15,5y,5-Year Treasury Rate
2008-06-01,GS5,3.49,5y,5-Year Treasury Rate
2008-07-01,GS5,3.3,5y,5-Year Treasury Rate
2008-08-01,GS5,3.14,5y,5-Year Treasury Rate
2008-09-01,GS5,2.88,5y,5-Year Treasury Rate
2008-10-01,GS5,2.73,5y,5-Year Treasury Rate
2008-11-01,GS5,2.29,5y,5-Year Treasury Rate
2008-12-01,GS5,1.52,5y,5-Year Treasury Rate
2009-01-01,GS5,1.6,5y,5-Year Treasury Rate
2009-02-01,GS5,1.87,5y,5-Year Treasury Rate
2009-03-01,GS5,1.82,5y,5-Year Treasury Rate
2009-04-01,GS5,1.86,5y,5-Year Treasury Rate
2009-05-01,GS5,2.13,5y,5-Year Treasury Rate
2009-06-01,GS5,2.71,5y,5-Year Treasury Rate
2009-07-01,GS5,2.46,5y,5-Year Treasury Rate
2009-08-01,GS5,2.57,5y,5-Year Treasury Rate
2009-09-01,GS5,2.37,5y,5-Year Treasury Rate
2009-10-01,GS5,2.33,5y,5-Year Treasury Rate
2009-11-01,GS5,2.23,5y,5-Year Treasury Rate
2009-12-01,GS5,2.34,5y,5-Year Treasury Rate
2010-01-01,GS5,2.48,5y,5-Year Treasury Rate
2010-02-01,GS5,2.36,5y,5-Year Treasury Rate
2010-03-01,GS5,2.43,5y,5-Year Treasury Rate
2010-04-01,GS5,2.58,5y,5-Year Treasury Rate
2010-05-01,GS5,2.18,5y,5-Year Treasury Rate
2010-06-01,GS5,2,5y,5-Year Treasury Rate
2010-07-01,GS5,1.76,5y,5-Year Treasury Rate
2010-08-01,GS5,1.47,5y,5-Year Treasury Rate
2010-09-01,GS5,1.41,5y,5-Year Treasury Rate
2010-10-01,GS5,1.18,5y,5-Year Treasury Rate
2010-11-01,GS5,1.35,5y,5-Year Treasury Rate
2010-12-01,GS5,1.93,5y,5-Year Treasury Rate
2011-01-01,GS5,1.99,5y,5-Year Treasury Rate
2011-02-01,GS5,2.26,5y,5-Year Treasury Rate
2011-03-01,GS5,2.11,5y,5-Year Treasury Rate
2011-04-01,GS5,2.17,5y,5-Year Treasury Rate
2011-05-01,GS5,1.84,5y,5-Year Treasury Rate
2011-06-01,GS5,1.58,5y,5-Year Treasury Rate
2011-07-01,GS5,1.54,5y,5-Year Treasury Rate
2011-08-01,GS5,1.02,5y,5-Year Treasury Rate
2011-09-01,GS5,0.9,5y,5-Year Treasury Rate
2011-10-01,GS5,1.06,5y,5-Year Treasury Rate
2011-11-01,GS5,0.91,5y,5-Year Treasury Rate
2011-12-01,GS5,0.89,5y,5-Year Treasury Rate
2012-01-01,GS5,0.84,5y,5-Year Treasury Rate
2012-02-01,GS5,0.83,5y,5-Year Treasury Rate
2012-03-01,GS5,1.02,5y,5-Year Treasury Rate
2012-04-01,GS5,0.89,5y,5-Year Treasury Rate
2012-05-01,GS5,0.76,5y,5-Year Treasury Rate
2012-06-01,GS5,0.71,5y,5-Year Treasury Rate
2012-07-01,GS5,0.62,5y,5-Year Treasury Rate
2012-08-01,GS5,0.71,5y,5-Year Treasury Rate
2012-09-01,GS5,0.67,5y,5-Year Treasury Rate
2012-10-01,GS5,0.71,5y,5-Year Treasury Rate
2012-11-01,GS5,0.67,5y,5-Year Treasury Rate
2012-12-01,GS5,0.7,5y,5-Year Treasury Rate
2013-01-01,GS5,0.81,5y,5-Year Treasury Rate
2013-02-01,GS5,0.85,5y,5-Year Treasury Rate
2013-03-01,GS5,0.82,5y,5-Year Treasury Rate
2013-04-01,GS5,0.71,5y,5-Year Treasury Rate
2013-05-01,GS5,0.84,5y,5-Year Treasury Rate
2013-06-01,GS5,1.2,5y,5-Year Treasury Rate
2013-07-01,GS5,1.4,5y,5-Year Treasury Rate
2013-08-01,GS5,1.52,5y,5-Year Treasury Rate
2013-09-01,GS5,1.6,5y,5-Year Treasury Rate
2013-10-01,GS5,1.37,5y,5-Year Treasury Rate
2013-11-01,GS5,1.37,5y,5-Year Treasury Rate
2013-12-01,GS5,1.58,5y,5-Year Treasury Rate
2014-01-01,GS5,1.65,5y,5-Year Treasury Rate
2014-02-01,GS5,1.52,5y,5-Year Treasury Rate
2014-03-01,GS5,1.64,5y,5-Year Treasury Rate
2014-04-01,GS5,1.7,5y,5-Year Treasury Rate
2014-05-01,GS5,1.59,5y,5-Year Treasury Rate
2014-06-01,GS5,1.68,5y,5-Year Treasury Rate
2014-07-01,GS5,1.7,5y,5-Year Treasury Rate
2014-08-01,GS5,1.63,5y,5-Year Treasury Rate
2014-09-01,GS5,1.77,5y,5-Year Treasury Rate
2014-10-01,GS5,1.55,5y,5-Year Treasury Rate
2014-11-01,GS5,1.62,5y,5-Year Treasury Rate
2014-12-01,GS5,1.64,5y,5-Year Treasury Rate
2015-01-01,GS5,1.37,5y,5-Year Treasury Rate
2015-02-01,GS5,1.47,5y,5-Year Treasury Rate
2015-03-01,GS5,1.52,5y,5-Year Treasury Rate
2015-04-01,GS5,1.35,5y,5-Year Treasury Rate
2015-05-01,GS5,1.54,5y,5-Year Treasury Rate
2015-06-01,GS5,1.68,5y,5-Year Treasury Rate
2015-07-01,GS5,1.63,5y,5-Year Treasury Rate
2015-08-01,GS5,1.54,5y,5-Year Treasury Rate
2015-09-01,GS5,1.49,5y,5-Year Treasury Rate
2015-10-01,GS5,1.39,5y,5-Year Treasury Rate
2015-11-01,GS5,1.67,5y,5-Year Treasury Rate
2015-12-01,GS5,1.7,5y,5-Year Treasury Rate
2016-01-01,GS5,1.52,5y,5-Year Treasury Rate
2016-02-01,GS5,1.22,5y,5-Year Treasury Rate
2016-03-01,GS5,1.38,5y,5-Year Treasury Rate
2016-04-01,GS5,1.26,5y,5-Year Treasury Rate
2016-05-01,GS5,1.3,5y,5-Year Treasury Rate
2016-06-01,GS5,1.17,5y,5-Year Treasury Rate
2016-07-01,GS5,1.07,5y,5-Year Treasury Rate
2016-08-01,GS5,1.13,5y,5-Year Treasury Rate
2016-09-01,GS5,1.18,5y,5-Year Treasury Rate
2016-10-01,GS5,1.27,5y,5-Year Treasury Rate
2016-11-01,GS5,1.6,5y,5-Year Treasury Rate
2016-12-01,GS5,1.96,5y,5-Year Treasury Rate
2017-01-01,GS5,1.92,5y,5-Year Treasury Rate
2017-02-01,GS5,1.9,5y,5-Year Treasury Rate
2017-03-01,GS5,2.01,5y,5-Year Treasury Rate
2017-04-01,GS5,1.82,5y,5-Year Treasury Rate
2017-05-01,GS5,1.84,5y,5-Year Treasury Rate
2017-06-01,GS5,1.77,5y,5-Year Treasury Rate
2017-07-01,GS5,1.87,5y,5-Year Treasury Rate
2017-08-01,GS5,1.78,5y,5-Year Treasury Rate
2017-09-01,GS5,1.8,5y,5-Year Treasury Rate
2017-10-01,GS5,1.98,5y,5-Year Treasury Rate
2017-11-01,GS5,2.05,5y,5-Year Treasury Rate
2017-12-01,GS5,2.18,5y,5-Year Treasury Rate
2018-01-01,GS5,2.38,5y,5-Year Treasury Rate
2018-02-01,GS5,2.6,5y,5-Year Treasury Rate
2018-03-01,GS5,2.63,5y,5-Year Treasury Rate
2018-04-01,GS5,2.7,5y,5-Year Treasury Rate
2018-05-01,GS5,2.82,5y,5-Year Treasury Rate
2018-06-01,GS5,2.78,5y,5-Year Treasury Rate
2018-07-01,GS5,2.78,5y,5-Year Treasury Rate
2018-08-01,GS5,2.77,5y,5-Year Treasury Rate
2018-09-01,GS5,2.89,5y,5-Year Treasury Rate
2018-10-01,GS5,3,5y,5-Year Treasury Rate
2018-11-01,GS5,2.95,5y,5-Year Treasury Rate
2018-12-01,GS5,2.68,5y,5-Year Treasury Rate
2019-01-01,GS5,2.54,5y,5-Year Treasury Rate
2019-02-01,GS5,2.49,5y,5-Year Treasury Rate
2019-03-01,GS5,2.37,5y,5-Year Treasury Rate
2019-04-01,GS5,2.33,5y,5-Year Treasury Rate
2019-05-01,GS5,2.19,5y,5-Year Treasury Rate
2019-06-01,GS5,1.83,5y,5-Year Treasury Rate
2019-07-01,GS5,1.83,5y,5-Year Treasury Rate
2019-08-01,GS5,1.49,5y,5-Year Treasury Rate
2019-09-01,GS5,1.57,5y,5-Year Treasury Rate
2019-10-01,GS5,1.53,5y,5-Year Treasury Rate
2019-11-01,GS5,1.64,5y,5-Year Treasury Rate
2019-12-01,GS5,1.68,5y,5-Year Treasury Rate
2020-01-01,GS5,1.56,5y,5-Year Treasury Rate
2020-02-01,GS5,1.32,5y,5-Year Treasury Rate
2020-03-01,GS5,0.59,5y,5-Year Treasury Rate
2020-04-01,GS5,0.39,5y,5-Year Treasury Rate
2020-05-01,GS5,0.34,5y,5-Year Treasury Rate
2020-06-01,GS5,0.34,5y,5-Year Treasury Rate
2020-07-01,GS5,0.28,5y,5-Year Treasury Rate
2020-08-01,GS5,0.27,5y,5-Year Treasury Rate
2020-09-01,GS5,0.27,5y,5-Year Treasury Rate
2020-10-01,GS5,0.34,5y,5-Year Treasury Rate
2020-11-01,GS5,0.39,5y,5-Year Treasury Rate
2020-12-01,GS5,0.39,5y,5-Year Treasury Rate
2021-01-01,GS5,0.45,5y,5-Year Treasury Rate
2021-02-01,GS5,0.54,5y,5-Year Treasury Rate
2021-03-01,GS5,0.82,5y,5-Year Treasury Rate
2021-04-01,GS5,0.86,5y,5-Year Treasury Rate
2021-05-01,GS5,0.82,5y,5-Year Treasury Rate
2021-06-01,GS5,0.84,5y,5-Year Treasury Rate
2021-07-01,GS5,0.76,5y,5-Year Treasury Rate
2021-08-01,GS5,0.77,5y,5-Year Treasury Rate
1969-07-01,GS7,6.8,7y,7-Year Treasury Rate
1969-08-01,GS7,6.79,7y,7-Year Treasury Rate
1969-09-01,GS7,7.36,7y,7-Year Treasury Rate
1969-10-01,GS7,7.24,7y,7-Year Treasury Rate
1969-11-01,GS7,7.17,7y,7-Year Treasury Rate
1969-12-01,GS7,7.51,7y,7-Year Treasury Rate
1970-01-01,GS7,7.73,7y,7-Year Treasury Rate
1970-02-01,GS7,7.51,7y,7-Year Treasury Rate
1970-03-01,GS7,7.13,7y,7-Year Treasury Rate
1970-04-01,GS7,7.45,7y,7-Year Treasury Rate
1970-05-01,GS7,7.93,7y,7-Year Treasury Rate
1970-06-01,GS7,7.84,7y,7-Year Treasury Rate
1970-07-01,GS7,7.61,7y,7-Year Treasury Rate
1970-08-01,GS7,7.59,7y,7-Year Treasury Rate
1970-09-01,GS7,7.4,7y,7-Year Treasury Rate
1970-10-01,GS7,7.32,7y,7-Year Treasury Rate
1970-11-01,GS7,6.76,7y,7-Year Treasury Rate
1970-12-01,GS7,6.23,7y,7-Year Treasury Rate
1971-01-01,GS7,6.16,7y,7-Year Treasury Rate
1971-02-01,GS7,5.94,7y,7-Year Treasury Rate
1971-03-01,GS7,5.42,7y,7-Year Treasury Rate
1971-04-01,GS7,5.87,7y,7-Year Treasury Rate
1971-05-01,GS7,6.42,7y,7-Year Treasury Rate
1971-06-01,GS7,6.65,7y,7-Year Treasury Rate
1971-07-01,GS7,6.92,7y,7-Year Treasury Rate
1971-08-01,GS7,6.67,7y,7-Year Treasury Rate
1971-09-01,GS7,6.2,7y,7-Year Treasury Rate
1971-10-01,GS7,5.98,7y,7-Year Treasury Rate
1971-11-01,GS7,5.94,7y,7-Year Treasury Rate
1971-12-01,GS7,5.97,7y,7-Year Treasury Rate
1972-01-01,GS7,5.91,7y,7-Year Treasury Rate
1972-02-01,GS7,5.99,7y,7-Year Treasury Rate
1972-03-01,GS7,6.05,7y,7-Year Treasury Rate
1972-04-01,GS7,6.22,7y,7-Year Treasury Rate
1972-05-01,GS7,6.07,7y,7-Year Treasury Rate
1972-06-01,GS7,6.06,7y,7-Year Treasury Rate
1972-07-01,GS7,6.09,7y,7-Year Treasury Rate
1972-08-01,GS7,6.19,7y,7-Year Treasury Rate
1972-09-01,GS7,6.43,7y,7-Year Treasury Rate
1972-10-01,GS7,6.35,7y,7-Year Treasury Rate
1972-11-01,GS7,6.18,7y,7-Year Treasury Rate
1972-12-01,GS7,6.2,7y,7-Year Treasury Rate
1973-01-01,GS7,6.36,7y,7-Year Treasury Rate
1973-02-01,GS7,6.6,7y,7-Year Treasury Rate
1973-03-01,GS7,6.76,7y,7-Year Treasury Rate
1973-04-01,GS7,6.67,7y,7-Year Treasury Rate
1973-05-01,GS7,6.83,7y,7-Year Treasury Rate
1973-06-01,GS7,6.81,7y,7-Year Treasury Rate
1973-07-01,GS7,7.23,7y,7-Year Treasury Rate
1973-08-01,GS7,7.52,7y,7-Year Treasury Rate
1973-09-01,GS7,7.08,7y,7-Year Treasury Rate
1973-10-01,GS7,6.78,7y,7-Year Treasury Rate
1973-11-01,GS7,6.89,7y,7-Year Treasury Rate
1973-12-01,GS7,6.77,7y,7-Year Treasury Rate
1974-01-01,GS7,6.88,7y,7-Year Treasury Rate
1974-02-01,GS7,6.92,7y,7-Year Treasury Rate
1974-03-01,GS7,7.34,7y,7-Year Treasury Rate
1974-04-01,GS7,7.77,7y,7-Year Treasury Rate
1974-05-01,GS7,7.93,7y,7-Year Treasury Rate
1974-06-01,GS7,7.9,7y,7-Year Treasury Rate
1974-07-01,GS7,8.19,7y,7-Year Treasury Rate
1974-08-01,GS7,8.41,7y,7-Year Treasury Rate
1974-09-01,GS7,8.25,7y,7-Year Treasury Rate
1974-10-01,GS7,7.92,7y,7-Year Treasury Rate
1974-11-01,GS7,7.68,7y,7-Year Treasury Rate
1974-12-01,GS7,7.38,7y,7-Year Treasury Rate
1975-01-01,GS7,7.45,7y,7-Year Treasury Rate
1975-02-01,GS7,7.3,7y,7-Year Treasury Rate
1975-03-01,GS7,7.58,7y,7-Year Treasury Rate
1975-04-01,GS7,8.1,7y,7-Year Treasury Rate
1975-05-01,GS7,7.9,7y,7-Year Treasury Rate
1975-06-01,GS7,7.69,7y,7-Year Treasury Rate
1975-07-01,GS7,7.99,7y,7-Year Treasury Rate
1975-08-01,GS7,8.37,7y,7-Year Treasury Rate
1975-09-01,GS7,8.39,7y,7-Year Treasury Rate
1975-10-01,GS7,8.06,7y,7-Year Treasury Rate
1975-11-01,GS7,7.98,7y,7-Year Treasury Rate
1975-12-01,GS7,7.93,7y,7-Year Treasury Rate
1976-01-01,GS7,7.67,7y,7-Year Treasury Rate
1976-02-01,GS7,7.72,7y,7-Year Treasury Rate
1976-03-01,GS7,7.65,7y,7-Year Treasury Rate
1976-04-01,GS7,7.44,7y,7-Year Treasury Rate
1976-05-01,GS7,7.77,7y,7-Year Treasury Rate
1976-06-01,GS7,7.75,7y,7-Year Treasury Rate
1976-07-01,GS7,7.7,7y,7-Year Treasury Rate
1976-08-01,GS7,7.58,7y,7-Year Treasury Rate
1976-09-01,GS7,7.41,7y,7-Year Treasury Rate
1976-10-01,GS7,7.16,7y,7-Year Treasury Rate
1976-11-01,GS7,6.86,7y,7-Year Treasury Rate
1976-12-01,GS7,6.37,7y,7-Year Treasury Rate
1977-01-01,GS7,6.92,7y,7-Year Treasury Rate
1977-02-01,GS7,7.16,7y,7-Year Treasury Rate
1977-03-01,GS7,7.2,7y,7-Year Treasury Rate
1977-04-01,GS7,7.11,7y,7-Year Treasury Rate
1977-05-01,GS7,7.26,7y,7-Year Treasury Rate
1977-06-01,GS7,7.05,7y,7-Year Treasury Rate
1977-07-01,GS7,7.12,7y,7-Year Treasury Rate
1977-08-01,GS7,7.24,7y,7-Year Treasury Rate
1977-09-01,GS7,7.21,7y,7-Year Treasury Rate
1977-10-01,GS7,7.44,7y,7-Year Treasury Rate
1977-11-01,GS7,7.46,7y,7-Year Treasury Rate
1977-12-01,GS7,7.59,7y,7-Year Treasury Rate
1978-01-01,GS7,7.86,7y,7-Year Treasury Rate
1978-02-01,GS7,7.94,7y,7-Year Treasury Rate
1978-03-01,GS7,7.95,7y,7-Year Treasury Rate
1978-04-01,GS7,8.06,7y,7-Year Treasury Rate
1978-05-01,GS7,8.25,7y,7-Year Treasury Rate
1978-06-01,GS7,8.4,7y,7-Year Treasury Rate
1978-07-01,GS7,8.55,7y,7-Year Treasury Rate
1978-08-01,GS7,8.38,7y,7-Year Treasury Rate
1978-09-01,GS7,8.42,7y,7-Year Treasury Rate
1978-10-01,GS7,8.64,7y,7-Year Treasury Rate
1978-11-01,GS7,8.8,7y,7-Year Treasury Rate
1978-12-01,GS7,9.03,7y,7-Year Treasury Rate
1979-01-01,GS7,9.14,7y,7-Year Treasury Rate
1979-02-01,GS7,9.11,7y,7-Year Treasury Rate
1979-03-01,GS7,9.15,7y,7-Year Treasury Rate
1979-04-01,GS7,9.21,7y,7-Year Treasury Rate
1979-05-01,GS7,9.23,7y,7-Year Treasury Rate
1979-06-01,GS7,8.86,7y,7-Year Treasury Rate
1979-07-01,GS7,8.92,7y,7-Year Treasury Rate
1979-08-01,GS7,9.05,7y,7-Year Treasury Rate
1979-09-01,GS7,9.38,7y,7-Year Treasury Rate
1979-10-01,GS7,10.47,7y,7-Year Treasury Rate
1979-11-01,GS7,10.8,7y,7-Year Treasury Rate
1979-12-01,GS7,10.42,7y,7-Year Treasury Rate
1980-01-01,GS7,10.77,7y,7-Year Treasury Rate
1980-02-01,GS7,12.53,7y,7-Year Treasury Rate
1980-03-01,GS7,13,7y,7-Year Treasury Rate
1980-04-01,GS7,11.49,7y,7-Year Treasury Rate
1980-05-01,GS7,10.09,7y,7-Year Treasury Rate
1980-06-01,GS7,9.45,7y,7-Year Treasury Rate
1980-07-01,GS7,9.84,7y,7-Year Treasury Rate
1980-08-01,GS7,10.95,7y,7-Year Treasury Rate
1980-09-01,GS7,11.57,7y,7-Year Treasury Rate
1980-10-01,GS7,11.79,7y,7-Year Treasury Rate
1980-11-01,GS7,12.71,7y,7-Year Treasury Rate
1980-12-01,GS7,13,7y,7-Year Treasury Rate
1981-01-01,GS7,12.66,7y,7-Year Treasury Rate
1981-02-01,GS7,13.28,7y,7-Year Treasury Rate
1981-03-01,GS7,13.24,7y,7-Year Treasury Rate
1981-04-01,GS7,13.85,7y,7-Year Treasury Rate
1981-05-01,GS7,14.3,7y,7-Year Treasury Rate
1981-06-01,GS7,13.67,7y,7-Year Treasury Rate
1981-07-01,GS7,14.49,7y,7-Year Treasury Rate
1981-08-01,GS7,15.22,7y,7-Year Treasury Rate
1981-09-01,GS7,15.65,7y,7-Year Treasury Rate
1981-10-01,GS7,15.33,7y,7-Year Treasury Rate
1981-11-01,GS7,13.42,7y,7-Year Treasury Rate
1981-12-01,GS7,13.62,7y,7-Year Treasury Rate
1982-01-01,GS7,14.67,7y,7-Year Treasury Rate
1982-02-01,GS7,14.46,7y,7-Year Treasury Rate
1982-03-01,GS7,13.93,7y,7-Year Treasury Rate
1982-04-01,GS7,13.94,7y,7-Year Treasury Rate
1982-05-01,GS7,13.74,7y,7-Year Treasury Rate
1982-06-01,GS7,14.47,7y,7-Year Treasury Rate
1982-07-01,GS7,14.07,7y,7-Year Treasury Rate
1982-08-01,GS7,13.14,7y,7-Year Treasury Rate
1982-09-01,GS7,12.36,7y,7-Year Treasury Rate
1982-10-01,GS7,10.88,7y,7-Year Treasury Rate
1982-11-01,GS7,10.53,7y,7-Year Treasury Rate
1982-12-01,GS7,10.49,7y,7-Year Treasury Rate
1983-01-01,GS7,10.36,7y,7-Year Treasury Rate
1983-02-01,GS7,10.56,7y,7-Year Treasury Rate
1983-03-01,GS7,10.31,7y,7-Year Treasury Rate
1983-04-01,GS7,10.29,7y,7-Year Treasury Rate
1983-05-01,GS7,10.3,7y,7-Year Treasury Rate
1983-06-01,GS7,10.83,7y,7-Year Treasury Rate
1983-07-01,GS7,11.35,7y,7-Year Treasury Rate
1983-08-01,GS7,11.77,7y,7-Year Treasury Rate
1983-09-01,GS7,11.61,7y,7-Year Treasury Rate
1983-10-01,GS7,11.47,7y,7-Year Treasury Rate
1983-11-01,GS7,11.61,7y,7-Year Treasury Rate
1983-12-01,GS7,11.78,7y,7-Year Treasury Rate
1984-01-01,GS7,11.58,7y,7-Year Treasury Rate
1984-02-01,GS7,11.75,7y,7-Year Treasury Rate
1984-03-01,GS7,12.25,7y,7-Year Treasury Rate
1984-04-01,GS7,12.56,7y,7-Year Treasury Rate
1984-05-01,GS7,13.34,7y,7-Year Treasury Rate
1984-06-01,GS7,13.56,7y,7-Year Treasury Rate
1984-07-01,GS7,13.35,7y,7-Year Treasury Rate
1984-08-01,GS7,12.75,7y,7-Year Treasury Rate
1984-09-01,GS7,12.6,7y,7-Year Treasury Rate
1984-10-01,GS7,12.16,7y,7-Year Treasury Rate
1984-11-01,GS7,11.49,7y,7-Year Treasury Rate
1984-12-01,GS7,11.45,7y,7-Year Treasury Rate
1985-01-01,GS7,11.27,7y,7-Year Treasury Rate
1985-02-01,GS7,11.44,7y,7-Year Treasury Rate
1985-03-01,GS7,11.82,7y,7-Year Treasury Rate
1985-04-01,GS7,11.34,7y,7-Year Treasury Rate
